"TERMINAL";"NUMÉRO TC";"ISO";"STATUT V/P";"POIDS BRUT";"EXPLOITANT";"CYCLE";"ALLOTISSEMENT"
GO;CAIU4853364;"45G1";P ;6660.000;MSC       ;E ;GOCP44 Q 1
GO;CAIU4878634;"45G1";P ;32600.000;MSC       ;E ;GOCP53 B 1
GO;CAIU4882233;"45G1";P ;32600.000;MSC       ;E ;GOCP77 P 2
GO;CAIU4912770;"45G1";P ;29000.000;MSC       ;E ;GOCP73 H 3
GO;CAIU6239587;"22G1";P ;27460.000;MSC       ;E ;GOCP20 B 1
GO;CAIU6245384;"22G1";P ;24034.000;MSC       ;E ;GOCP25 J 1
GO;CAIU6514190;"22G1";P ;27000.000;MSC       ;E ;GOCP25 H 1
GO;CAIU6704462;"22G1";P ;19264.000;MSC       ;E ;GOCP20 C 2
GO;CAIU6723349;"22G1";P ;27000.000;MSC       ;E ;GOCP43 E 1
GO;CAIU6739617;"22G1";P ;27000.000;MSC       ;E ;GOCP68 Q 3
GO;CAIU6787718;"22G1";P ;24000.000;MSC       ;E ;GOCP77 E 2
GO;CAIU6880100;"22G1";P ;24997.000;MSC       ;E ;GOCP61 P 2
GO;CAIU6894927;"22G1";P ;24000.000;MSC       ;E ;GOCP25 G 1
GO;CAIU6899493;"22G1";P ;27000.000;MSC       ;E ;GOCP64 K 1
GO;CAIU7011544;"45G1";P ;31500.000;MSC       ;E ;GOCP19 N 1
GO;CAIU7123966;"45G1";P ;13252.000;MSC       ;E ;GOCP76 G 1
GO;CAIU7127452;"45G1";P ;31720.000;MSC       ;E ;GOCP30 G 1
GO;CAIU7219590;"45G1";P ;29000.000;MSC       ;E ;GOCP56 K 1
GO;CAIU7250868;"45G1";P ;32600.000;MSC       ;E ;GOCP58 A 3
GO;CAIU7350640;"45G1";P ;32600.000;MSC       ;E ;GOCP74 G 3
GO;CAIU7514549;"45G1";P ;31100.000;MSC       ;E ;GOCP53 B 2
GO;CAIU7539172;"45G1";P ;31000.000;MSC       ;E ;GOCP74 D 1
GO;CAIU7612247;"45G1";P ;32600.000;MSC       ;E ;GOCP60 G 1
GO;CAIU7651310;"45G1";P ;31000.000;MSC       ;E ;GOCP58 A 1
GO;CAIU7738045;"45G1";P ;24000.000;MSC       ;E ;GOCP81 K 2
GO;CAIU7769703;"45G1";P ;32600.000;MSC       ;E ;GOCP63 H 3
GO;CAIU9070607;"45G1";P ;19000.000;MSC       ;E ;GOCP43 H 1
GO;CAIU9804470;"45G1";P ;6586.000;MSC       ;E ;GOCP63 M 1
GO;CAIU9854846;"45G1";P ;32600.000;MSC       ;E ;GOCP73 K 2
GO;CARU2721827;"22G1";P ;27000.000;MSC       ;E ;GOCP57 K 2
GO;CARU3086602;"22G1";P ;17140.000;MSC       ;E ;GOCP55 A 1
GO;CARU3662760;"22G1";P ;19196.000;MSC       ;E ;GOCP58 M 3
GO;CARU5184932;"45G1";P ;11000.000;MSC       ;E ;GOCP68 G 1
GO;CATU2950780;"22G1";P ;23000.000;MSC       ;E ;GOCP54 E 3
GO;CAXU9299344;"45G1";P ;32600.000;MSC       ;E ;GOCP56 M 2
GO;CAXU9928468;"45G1";P ;15947.000;MSC       ;E ;GOCP53 H 1
GO;CHIU9042560;"45R1";P ;30920.000;MSC       ;E ;GOFRG  3 1
GO;CLHU8844817;"45G1";P ;26993.000;MSC       ;E ;GOCP20 H 1
GO;CLHU8892440;"45G1";P ;32600.000;MSC       ;E ;GOCP74 G 1
GO;CLHU9000003;"45G1";P ;31000.000;MSC       ;E ;GOCP60 L 2
GO;CRLU1181199;"45R1";P ;32000.000;MSC       ;E ;GOFRB  112
GO;CRLU1193081;"45R1";P ;30540.000;MSC       ;E ;GOFRA  161
GO;CRLU3143201;"22R1";P ;6500.000;MSC       ;E ;GOFRA  4 1
GO;CRSU1072932;"22G1";P ;27000.000;MSC       ;E ;GOCP25 H 3
GO;CRSU1097360;"22G1";P ;26000.000;MSC       ;E ;GOCP57 J 3
GO;CRSU1192270;"22G1";P ;19930.000;MSC       ;E ;GOCP53 A 1
GO;CRSU6129840;"45R1";P ;26950.000;MSC       ;E ;GOFRM  142
GO;CRXU3458551;"22G1";P ;25609.000;MSC       ;E ;GOCP20 M 3
GO;CRXU5294729;"22R1";P ;12222.000;MSC       ;E ;GOFRA  3 1
GO;CRXU6940572;"45R1";P ;29160.000;MSC       ;E ;GOFRI  1 2
GO;CRXU6950082;"45R1";P ;30060.000;MSC       ;E ;GOFRE  3 2
GO;CRXU9855900;"45G1";P ;24000.000;MSC       ;E ;GOCP57 E 1
GO;CXDU1257782;"22G1";P ;22160.000;MSC       ;E ;GOCP64 K 3
GO;CXDU1823350;"45G1";P ;32600.000;MSC       ;E ;GOCP52 G 3
GO;CXDU2080670;"22G1";P ;10265.000;MSC       ;E ;GOCP68 P 2
GO;CXDU2100463;"22G1";P ;26200.000;MSC       ;E ;GOCP64 G 1
GO;CXDU2127422;"45G1";P ;31325.000;MSC       ;E ;GOCP52 E 2
GO;CXDU2154114;"45G1";P ;31320.000;MSC       ;E ;GOCP68 C 3
GO;CXDU2155759;"45G1";P ;32600.000;MSC       ;E ;GOCP43 M 3
GO;CXDU2157181;"45G1";P ;31000.000;MSC       ;E ;GOCP60 J 3
GO;CXDU2168545;"45G1";P ;14000.000;MSC       ;E ;GOCP48 A 2
GO;CXRU1168632;"45R1";P ;30700.000;MSC       ;E ;GOFRL  162
GO;CXRU1199654;"45R1";P ;27080.000;MSC       ;E ;GOFRL  151
GO;CXRU1410052;"45R1";P ;32000.000;MSC       ;E ;GOFRI  3 1
GO;CXRU1449990;"45R1";P ;32000.000;MSC       ;E ;GOFRL  6 2
GO;DFSU1484449;"22G1";P ;24194.000;MSC       ;E ;GOCP74 M 2
GO;DFSU1511539;"22G1";P ;27000.000;MSC       ;E ;GOCP58 N 1
GO;DFSU1574183;"22G1";P ;26200.000;MSC       ;E ;GOCP64 G 3
GO;DFSU2865007;"22G1";P ;26200.000;MSC       ;E ;GOCP48 M 2
GO;DFSU2937529;"22G1";P ;8931.000;MSC       ;E ;GOCP39 J 2
GO;DFSU6244116;"45G1";P ;32600.000;MSC       ;E ;GOCP80 E 3
GO;DFSU6553624;"45G1";P ;32600.000;MSC       ;E ;GOCP76 M 3
GO;DFSU6591060;"45G1";P ;29000.000;MSC       ;E ;GOCP61 K 2
GO;DFSU7262367;"45G1";P ;32600.000;MSC       ;E ;GOCP65 P 2
GO;DFSU7366510;"45G1";P ;31500.000;MSC       ;E ;GOCP68 C 2
GO;DFSU7367291;"45G1";P ;32600.000;MSC       ;E ;GOCP64 M 3
GO;DFSU7624316;"45G1";P ;32600.000;MSC       ;E ;GOCP56 H 3
GO;DRYU2249654;"22G1";P ;27000.000;MSC       ;E ;GOCP72 E 3
GO;DRYU2487919;"22G1";P ;26200.000;MSC       ;E ;GOCP56 B 3
GO;DRYU2894494;"22G1";P ;23909.000;MSC       ;E ;GOCP73 G 2
GO;DRYU9707785;"45G1";P ;31560.000;MSC       ;E ;GOCP30 G 2
GO;DRYU9713031;"45G1";P ;31000.000;MSC       ;E ;GOCP76 J 2
GO;FBIU0170160;"22G1";P ;23000.000;MSC       ;E ;GOCP48 J 2
GO;FBIU0227857;"22G1";P ;14000.000;MSC       ;E ;GOCP59 E 2
GO;FBIU0269148;"22G1";P ;23000.000;MSC       ;E ;GOCP61 S 3
GO;FBIU0269750;"22G1";P ;4766.000;MSC       ;E ;GOCP81 G 1
GO;FBIU0296499;"22G1";P ;23000.000;MSC       ;E ;GOCP56 F 2
GO;FBIU0297643;"22G1";P ;21310.000;MSC       ;E ;GOCP64 L 3
GO;FBIU0374652;"2210";P ;28015.000;MSC       ;I ;GOCP09 R 1
GO;FBIU0426329;"22G1";P ;17000.000;MSC       ;E ;GOCP58 J 3
GO;FBIU0508957;"22G1";P ;25154.000;MSC       ;E ;GOCP56 P 2
GO;FBIU0509980;"22G1";P ;23000.000;MSC       ;E ;GOCP80 J 3
GO;FBIU0520910;"22G1";P ;28055.000;MSC       ;I ;GOCP10 K 1
GO;FBLU0096047;"45G1";P ;27000.000;MSC       ;E ;GOCP60 G 3
GO;FCGU1688293;"45G1";P ;32600.000;MSC       ;E ;GOCP66 H 2
GO;FCIU2721562;"22G1";P ;23000.000;MSC       ;E ;GOCP50 F 1
GO;FCIU3308867;"22G1";P ;22000.000;MSC       ;E ;GOCP20 E 2
GO;FCIU3602697;"22G1";P ;22000.000;MSC       ;E ;GOCP74 R 1
GO;FCIU3766469;"22G1";P ;24000.000;MSC       ;E ;GOCP25 R 1
GO;FCIU3780030;"22G1";P ;27000.000;MSC       ;E ;GOCP61 B 2
GO;FCIU3837372;"22G1";P ;12000.000;MSC       ;E ;GOCP76 P 1
GO;FCIU3928240;"2210";P ;28055.000;MSC       ;I ;GOCP69 M 1
GO;FCIU4226608;"22G1";P ;23000.000;MSC       ;E ;GOCP64 J 3
GO;FCIU4317816;"22G1";P ;27447.000;MSC       ;E ;GOCP48 S 3
GO;FCIU4485126;"22G1";P ;23706.000;MSC       ;E ;GOCP20 R 1
GO;FCIU4595782;"22G1";P ;17000.000;MSC       ;E ;GOCP19 G 1
GO;FCIU5777441;"22G1";P ;26698.000;MSC       ;E ;GOCP20 A 3
GO;FCIU5958938;"22G1";P ;27000.000;MSC       ;E ;GOCP57 R 1
GO;FCIU5971713;"22G1";P ;19431.000;MSC       ;E ;GOCP59 A 1
GO;FCIU5999840;"22G1";P ;23025.000;MSC       ;E ;GOCP59 D 3
GO;FCIU6271930;"22G1";P ;22000.000;MSC       ;E ;GOCP74 J 1
GO;FCIU6273960;"22G1";P ;23598.000;MSC       ;E ;GOCP20 R 3
GO;FCIU6275350;"22G1";P ;28640.000;MSC       ;E ;GOCP73 F 2
GO;FCIU6395274;"22G1";P ;27000.000;MSC       ;E ;GOCP58 N 2
GO;FCIU6449133;"22G1";P ;22000.000;MSC       ;E ;GOCP19 M 1
GO;FCIU6481310;"22G1";P ;3878.000;MSC       ;E ;GOCP72 D 1
GO;FCIU7002366;"45G1";P ;29000.000;MSC       ;E ;GOCP50 J 1
GO;FCIU7366809;"45G1";P ;14000.000;MSC       ;E ;GOCP39 M 2
GO;FCIU7378991;"45G1";P ;24000.000;MSC       ;E ;GOCP66 F 1
GO;FCIU7382775;"45G1";P ;27400.000;MSC       ;E ;GOCP60 R 1
GO;FCIU8015877;"45G1";P ;32600.000;MSC       ;E ;GOCP63 K 3
GO;FCIU8272561;"45G1";P ;7703.000;MSC       ;E ;GOCP19 H 2
GO;FCIU9504595;"45G1";P ;22820.000;MSC       ;E ;GOCP60 R 2
GO;FDCU0045598;"45G1";P ;28650.000;MSC       ;E ;GOCP60 R 3
GO;FDCU0047100;"45G1";P ;13000.000;MSC       ;E ;GOCP20 K 3
GO;FDCU0050974;"45G1";P ;32600.000;MSC       ;E ;GOCP53 F 1
GO;FDCU0197796;"45G1";P ;32600.000;MSC       ;E ;GOCP56 H 1
GO;FDCU0229743;"45G1";P ;12000.000;MSC       ;E ;GOCP20 F 1
GO;FDCU0239551;"45G1";P ;32600.000;MSC       ;E ;GOCP59 K 1
GO;FFAU1206175;"45G1";P ;31500.000;MSC       ;E ;GOCP74 D 2
GO;FFAU1543520;"45G1";P ;32600.000;MSC       ;E ;GOCP55 D 3
GO;FFAU1563125;"45G1";P ;11000.000;MSC       ;E ;GOCP43 F 3
GO;FFAU1637125;"45G1";P ;30000.000;MSC       ;E ;GOCP30 L 2
GO;FFAU1637676;"45G1";P ;29679.000;MSC       ;E ;GOCP52 L 2
GO;FFAU1660737;"4510";P ;13710.000;MSC       ;I ;GOCP13 A 2
GO;FFAU1662935;"45G1";P ;12970.000;MSC       ;E ;GOCP54 C 2
GO;FFAU1666695;"45G1";P ;29440.000;MSC       ;E ;GOCP81 M 1
GO;FFAU1685890;"45G1";P ;32600.000;MSC       ;E ;GOCP77 H 3
GO;FFAU1715629;"45G1";P ;19000.000;MSC       ;E ;GOCP60 C 1
GO;FFAU1961659;"45G1";P ;31620.000;MSC       ;E ;GOCP30 Q 2
GO;FFAU1973074;"45G1";P ;32600.000;MSC       ;E ;GOCP66 H 1
GO;FFAU1979468;"45G1";P ;24000.000;MSC       ;E ;GOCP66 P 1
GO;FFAU1989281;"4510";P ;14330.000;MSC       ;I ;GOCP13 C 1
GO;FFAU1996315;"45G1";P ;29000.000;MSC       ;E ;GOCP25 M 2
GO;FFAU2083692;"45G1";P ;24000.000;MSC       ;E ;GOCP66 K 3
GO;FFAU2133345;"45G1";P ;29840.000;MSC       ;E ;GOCP81 C 1
GO;FFAU2178273;"45G1";P ;32600.000;MSC       ;E ;GOCP61 H 3
GO;FFAU2182761;"45G1";P ;29000.000;MSC       ;E ;GOCP67 J 1
GO;FFAU2224358;"45G1";P ;29000.000;MSC       ;E ;GOCP57 C 1
GO;FFAU2240826;"45G1";P ;31540.000;MSC       ;E ;GOCP30 C 2
GO;FFAU2270749;"45G1";P ;11532.000;MSC       ;E ;GOCP50 N 1
GO;FFAU2390446;"45G1";P ;32600.000;MSC       ;E ;GOCP64 P 2
GO;FFAU2470388;"45G1";P ;32600.000;MSC       ;E ;GOCP50 G 1
GO;FFAU2570155;"45G1";P ;28000.000;MSC       ;E ;GOCP72 Q 1
GO;FFAU2584251;"45G1";P ;19000.000;MSC       ;E ;GOCP50 D 2
GO;FFAU2587395;"45G1";P ;32600.000;MSC       ;E ;GOCP63 F 1
GO;FFAU2832527;"45G1";P ;30000.000;MSC       ;E ;GOCP48 G 2
GO;FFAU2839347;"45G1";P ;14000.000;MSC       ;E ;GOCP68 G 3
GO;FFAU3066914;"4510";P ;13620.000;MSC       ;I ;GOCP16 E 2
GO;FFAU3069370;"45G1";P ;19000.000;MSC       ;E ;GOCP48 E 3
GO;FFAU3796039;"45G1";P ;6860.000;MSC       ;E ;GOCP40 A 2
GO;FFAU3927669;"4510";P ;12570.000;MSC       ;I ;GOCP14 L 1
GO;FFAU4028478;"45G1";P ;24000.000;MSC       ;E ;GOCP54 M 1
GO;FFAU4056870;"45G1";P ;32600.000;MSC       ;E ;GOCP60 E 1
GO;FFAU4056931;"45G1";P ;24000.000;MSC       ;E ;GOCP39 C 1
GO;FFAU4063442;"45G1";P ;24000.000;MSC       ;E ;GOCP81 Q 1
GO;FFAU4064222;"45G1";P ;29000.000;MSC       ;E ;GOCP60 N 2
GO;FFAU4269259;"45G1";P ;29340.000;MSC       ;E ;GOCP61 F 3
GO;FSCU3706514;"22G1";P ;26948.000;MSC       ;E ;GOCP52 P 3
GO;FSCU5766050;"45R1";P ;31000.000;MSC       ;E ;GOFRN  4 2
GO;FSCU5799537;"45R1";P ;30100.000;MSC       ;E ;GOFRL  161
GO;FSCU6845046;"45G1";P ;31000.000;MSC       ;E ;GOCP58 A 2
GO;FSCU8161356;"45G1";P ;25000.000;MSC       ;E ;GOCP68 E 1
GO;FSCU8161490;"45G1";P ;32600.000;MSC       ;E ;GOCP64 P 1
GO;FSCU8316360;"45G1";P ;32600.000;MSC       ;E ;GOCP58 G 3
GO;FSCU8323380;"45G1";P ;32600.000;MSC       ;E ;GOCP57 L 3
GO;FSCU8337701;"45G1";P ;22611.000;MSC       ;E ;GOCP74 K 1
GO;FSCU9900677;"45G1";P ;32600.000;MSC       ;E ;GOCP59 R 2
GO;FTAU1242040;"22G1";P ;21310.000;MSC       ;E ;GOCP64 L 1
GO;FTAU1343494;"22G1";P ;5000.000;MSC       ;E ;GOCP64 H 1
GO;FTAU1346322;"2210";P ;27755.000;MSC       ;I ;GOCP09 C 1
GO;FTAU1373890;"22G1";P ;23000.000;MSC       ;E ;GOCP59 D 1
GO;FTAU1399256;"22G1";P ;23000.000;MSC       ;E ;GOCP56 G 3
GO;FTAU1523916;"2210";P ;27695.000;MSC       ;I ;GOCP69 R 1
GO;GESU2182090;"22G1";P ;27000.000;MSC       ;E ;GOCP50 F 3
GO;GESU6174278;"45G1";P ;32600.000;MSC       ;E ;GOCP77 H 1
GO;GESU9105373;"45R1";P ;30250.000;MSC       ;E ;GOFRB  121
GO;GESU9208957;"45R1";P ;30830.000;MSC       ;E ;GOFRI  3 2
GO;GESU9308534;"45R1";P ;29000.000;MSC       ;E ;GOFRM  141
GO;GESU9375907;"45R1";P ;30800.000;MSC       ;E ;GOFRJ  9 2
GO;GESU9546358;"45R1";P ;30700.000;MSC       ;E ;GOFRN  161
GO;GLDU2194293;"22G1";P ;12000.000;MSC       ;E ;GOCP43 C 1
GO;GLDU2310618;"22G1";P ;26200.000;MSC       ;E ;GOCP43 E 2
GO;GLDU3353255;"22G1";P ;26880.000;MSC       ;E ;GOCP39 K 1
GO;GLDU3417690;"22G1";P ;24000.000;MSC       ;E ;GOCP54 F 3
GO;GLDU3575479;"22G1";P ;26200.000;MSC       ;E ;GOCP64 G 2
GO;GLDU3696830;"22G1";P ;17000.000;MSC       ;E ;GOCP58 M 1
GO;GLDU3738426;"22G1";P ;24034.000;MSC       ;E ;GOCP39 K 3
GO;GLDU3806979;"22G1";P ;26698.000;MSC       ;E ;GOCP68 R 1
GO;GLDU3929926;"22G1";P ;26000.000;MSC       ;E ;GOCP73 F 1
GO;GLDU5078023;"22G1";P ;24500.000;MSC       ;E ;GOCP19 K 1
GO;GLDU5083755;"22G1";P ;28000.000;MSC       ;E ;GOCP81 J 1
GO;GLDU5095864;"22G1";P ;28000.000;MSC       ;E ;GOCP39 E 2
GO;GLDU5127534;"22G1";P ;22600.000;MSC       ;E ;GOCP20 Q 2
GO;GLDU5267412;"22G1";P ;27000.000;MSC       ;E ;GOCP50 Q 2
GO;GLDU5294207;"22G1";P ;27447.000;MSC       ;E ;GOCP58 P 2
GO;GLDU5331620;"22G1";P ;27000.000;MSC       ;E ;GOCP68 J 2
GO;GLDU5495372;"22G1";P ;5000.000;MSC       ;E ;GOCP68 P 1
GO;GLDU5511920;"22G1";P ;23000.000;MSC       ;E ;GOCP50 C 1
GO;GLDU7099750;"45G1";P ;32600.000;MSC       ;E ;GOCP59 R 3
GO;GLDU7295096;"45G1";P ;31250.000;MSC       ;E ;GOCP53 M 2
GO;GLDU7351570;"45G1";P ;32600.000;MSC       ;E ;GOCP64 M 2
GO;GLDU7666849;"45G1";P ;32600.000;MSC       ;E ;GOCP58 E 1
GO;GLDU7702864;"45G1";P ;31240.000;MSC       ;E ;GOCP81 E 2
GO;GLDU9437902;"22G1";P ;12020.000;MSC       ;E ;GOCP74 Q 1
GO;GLDU9438107;"22G1";P ;19785.000;MSC       ;E ;GOCP77 C 2
GO;GLDU9448091;"22G1";P ;27000.000;MSC       ;E ;GOCP25 J 2
GO;GLDU9450606;"22G1";P ;22600.000;MSC       ;E ;GOCP64 H 3
GO;GLDU9462145;"22G1";P ;5000.000;MSC       ;E ;GOCP56 A 1
GO;GLDU9920063;"22G1";P ;26000.000;MSC       ;E ;GOCP55 B 1
GO;INKU4596501;"45R1";P ;30580.000;MSC       ;E ;GOFRE  121
GO;INKU6468536;"45G1";P ;32600.000;MSC       ;E ;GOCP63 H 1
GO;IPXU2156570;"22G1";P ;24997.000;MSC       ;E ;GOCP60 A 1
GO;IPXU3755546;"22G1";P ;26000.000;MSC       ;E ;GOCP74 R 2
GO;LCRU2107201;"22G1";P ;24000.000;MSC       ;E ;GOCP54 E 2
GO;MAGU2470862;"22G1";P ;23025.000;MSC       ;E ;GOCP76 L 3
GO;MEDU1098316;"22G1";P ;5000.000;MSC       ;E ;GOCP25 C 1
GO;MEDU1164085;"22G1";V ;2200.000;MSC       ;  ;          
GO;MEDU1271458;"22G1";P ;27000.000;MSC       ;E ;GOCP60 B 1
GO;MEDU1323910;"22G1";P ;22000.000;MSC       ;E ;GOCP25 L 3
GO;MEDU1748746;"22G1";P ;21000.000;MSC       ;E ;GOCP50 C 2
GO;MEDU1810776;"22G1";P ;27000.000;MSC       ;E ;GOCP50 F 2
GO;MEDU1841442;"22G1";P ;24997.000;MSC       ;E ;GOCP58 N 3
GO;MEDU2052897;"22G1";P ;28000.000;MSC       ;E ;GOCP39 E 1
GO;MEDU2088842;"22G1";P ;26000.000;MSC       ;E ;GOCP72 E 2
GO;MEDU2281738;"22G1";P ;24997.000;MSC       ;E ;GOCP68 R 2
GO;MEDU2481870;"22G1";P ;17000.000;MSC       ;E ;GOCP55 G 1
GO;MEDU2578855;"22G1";P ;26698.000;MSC       ;E ;GOCP20 Q 1
GO;MEDU2588431;"22G1";P ;5200.000;MSC       ;E ;GOCP68 P 3
GO;MEDU2607510;"22G1";P ;21490.000;MSC       ;E ;GOCP64 J 1
GO;MEDU2608986;"22G1";P ;28000.000;MSC       ;E ;GOCP81 J 3
GO;MEDU2620169;"22G1";P ;22000.000;MSC       ;E ;GOCP39 L 2
GO;MEDU2626146;"22G1";P ;27000.000;MSC       ;E ;GOCP60 Q 1
GO;MEDU2667090;"22G1";P ;28000.000;MSC       ;E ;GOCP81 H 1
GO;MEDU2731630;"22G1";P ;26000.000;MSC       ;E ;GOCP48 S 2
GO;MEDU2814884;"22G1";P ;27447.000;MSC       ;E ;GOCP58 R 1
GO;MEDU2846393;"22G1";P ;27000.000;MSC       ;E ;GOCP81 P 2
GO;MEDU2952142;"22G1";P ;24654.000;MSC       ;E ;GOCP25 H 2
GO;MEDU2987180;"22G1";P ;23000.000;MSC       ;E ;GOCP67 C 3
GO;MEDU3066431;"22G1";P ;26200.000;MSC       ;E ;GOCP61 A 2
GO;MEDU3153557;"22G1";P ;26880.000;MSC       ;E ;GOCP39 K 2
GO;MEDU3172407;"22G1";P ;20000.000;MSC       ;E ;GOCP55 C 2
GO;MEDU3196918;"22G1";P ;23000.000;MSC       ;E ;GOCP61 S 1
GO;MEDU3197961;"22G1";P ;22000.000;MSC       ;E ;GOCP39 L 3
GO;MEDU3257715;"22G1";P ;28000.000;MSC       ;E ;GOCP56 B 1
GO;MEDU3283524;"22G1";P ;22840.000;MSC       ;E ;GOCP59 H 2
GO;MEDU3328742;"22G1";P ;27000.000;MSC       ;E ;GOCP64 K 2
GO;MEDU3364539;"22G1";P ;22000.000;MSC       ;E ;GOCP55 A 2
GO;MEDU3367137;"22G1";P ;27000.000;MSC       ;E ;GOCP39 P 3
GO;MEDU3375889;"22G1";P ;27250.000;MSC       ;E ;GOCP19 K 2
GO;MEDU3438117;"22G1";P ;26200.000;MSC       ;E ;GOCP61 A 1
GO;MEDU3498796;"22G1";P ;3800.000;MSC       ;E ;GOCP55 C 1
GO;MEDU3530624;"22G1";P ;27000.000;MSC       ;E ;GOCP52 N 3
GO;MEDU3545373;"22G1";P ;22000.000;MSC       ;E ;GOCP20 A 1
GO;MEDU3568466;"22G1";P ;22000.000;MSC       ;E ;GOCP54 G 3
GO;MEDU3653110;"22G1";P ;24314.000;MSC       ;E ;GOCP20 Q 3
GO;MEDU3671237;"22G1";P ;27250.000;MSC       ;E ;GOCP73 F 3
GO;MEDU3730474;"22G1";P ;26880.000;MSC       ;E ;GOCP50 Q 1
GO;MEDU3797020;"22G1";P ;22000.000;MSC       ;E ;GOCP67 Q 1
GO;MEDU3869460;"22G1";P ;27000.000;MSC       ;E ;GOCP25 F 2
GO;MEDU3983111;"22G1";P ;27447.000;MSC       ;E ;GOCP58 P 1
GO;MEDU4304180;"42G1";P ;12000.000;MSC       ;E ;GOCP50 L 1
GO;MEDU4353499;"45G1";P ;25000.000;MSC       ;E ;GOCP43 K 1
GO;MEDU4362741;"45G1";P ;31420.000;MSC       ;E ;GOCP30 N 2
GO;MEDU4372502;"45G1";P ;32600.000;MSC       ;E ;GOCP55 D 1
GO;MEDU4380410;"45G1";P ;24000.000;MSC       ;E ;GOCP39 Q 1
GO;MEDU4392561;"45G1";P ;32600.000;MSC       ;E ;GOCP48 C 1
GO;MEDU4398791;"45G1";P ;24000.000;MSC       ;E ;GOCP53 H 3
GO;MEDU4411640;"45G1";P ;29000.000;MSC       ;E ;GOCP56 K 2
GO;MEDU4441624;"45G1";P ;29000.000;MSC       ;E ;GOCP74 D 3
GO;MEDU4450462;"45G1";P ;32600.000;MSC       ;E ;GOCP48 C 2
GO;MEDU4458484;"45G1";P ;32600.000;MSC       ;E ;GOCP63 F 2
GO;MEDU4460603;"45G1";P ;31440.000;MSC       ;E ;GOCP52 G 2
GO;MEDU4518855;"45G1";P ;32600.000;MSC       ;E ;GOCP63 K 2
GO;MEDU4527013;"45G1";P ;28250.000;MSC       ;E ;GOCP56 Q 1
GO;MEDU4534630;"45G1";P ;26081.000;MSC       ;E ;GOCP81 K 1
GO;MEDU4599733;"45G1";P ;14000.000;MSC       ;E ;GOCP65 H 1
GO;MEDU4626459;"45G1";P ;32600.000;MSC       ;E ;GOCP66 M 3
GO;MEDU4679593;"4510";P ;11180.000;MSC       ;I ;GOCP16 L 1
GO;MEDU4784388;"45G1";P ;32600.000;MSC       ;E ;GOCP48 K 3
GO;MEDU4949169;"4510";P ;13390.000;MSC       ;I ;GOCP15 C 1
GO;MEDU4988571;"45G1";P ;25000.000;MSC       ;E ;GOCP43 H 2
GO;MEDU5082766;"22G1";P ;23964.000;MSC       ;E ;GOCP81 P 3
GO;MEDU5142844;"22G1";P ;23746.000;MSC       ;E ;GOCP20 D 3
GO;MEDU5178960;"22G1";P ;26200.000;MSC       ;E ;GOCP48 M 3
GO;MEDU5199958;"22G1";P ;28440.000;MSC       ;E ;GOCP55 K 1
GO;MEDU5225785;"22G1";P ;7000.000;MSC       ;E ;GOCP72 D 2
GO;MEDU5233728;"22G1";P ;23000.000;MSC       ;E ;GOCP73 P 2
GO;MEDU5275739;"22G1";P ;23000.000;MSC       ;E ;GOCP54 G 2
GO;MEDU5311055;"2210";P ;28315.000;MSC       ;I ;GOCP09 B 1
GO;MEDU5349641;"22G1";P ;17000.000;MSC       ;E ;GOCP72 F 1
GO;MEDU5379245;"22G1";P ;26401.000;MSC       ;E ;GOCP25 F 1
GO;MEDU5380930;"22G1";P ;28753.000;MSC       ;E ;GOCP52 P 2
GO;MEDU5399560;"22G1";P ;23000.000;MSC       ;E ;GOCP67 C 1
GO;MEDU5401694;"22G1";P ;26000.000;MSC       ;E ;GOCP58 Q 1
GO;MEDU5404899;"22G1";P ;24000.000;MSC       ;E ;GOCP57 Q 1
GO;MEDU5407291;"22G1";P ;22880.000;MSC       ;E ;GOCP59 H 3
GO;MEDU5417200;"22G1";P ;27000.000;MSC       ;E ;GOCP57 K 1
GO;MEDU5427699;"22G1";P ;23000.000;MSC       ;E ;GOCP56 F 3
GO;MEDU5442456;"22G1";P ;24000.000;MSC       ;E ;GOCP61 P 1
GO;MEDU5484261;"22G1";P ;12020.000;MSC       ;E ;GOCP19 L 1
GO;MEDU5547987;"22G1";P ;19600.000;MSC       ;E ;GOCP62 S 2
GO;MEDU5552751;"22G1";P ;24000.000;MSC       ;E ;GOCP77 E 1
GO;MEDU5592800;"2210";P ;27335.000;MSC       ;I ;GOCP09 D 2
GO;MEDU5599661;"22G1";P ;26000.000;MSC       ;E ;GOCP72 E 1
GO;MEDU5629365;"2210";P ;28235.000;MSC       ;I ;GOCP09 M 1
GO;MEDU5634459;"22G1";P ;23000.000;MSC       ;E ;GOCP20 A 2
GO;MEDU5654666;"22G1";P ;22000.000;MSC       ;E ;GOCP74 J 3
GO;MEDU5730323;"2210";P ;27395.000;MSC       ;I ;GOCP09 F 1
GO;MEDU5736430;"22G1";P ;23000.000;MSC       ;E ;GOCP56 F 1
GO;MEDU5740430;"22G1";P ;3750.000;MSC       ;E ;GOCP73 E 1
GO;MEDU5749083;"22G1";P ;27000.000;MSC       ;E ;GOCP58 S 3
GO;MEDU5799952;"22G1";P ;22000.000;MSC       ;E ;GOCP25 L 1
GO;MEDU5832520;"22G1";P ;23630.000;MSC       ;E ;GOCP61 R 1
